;flask;CCRT;temp_des;batch;pop;lin_temp;lat;line
2231;RJ 13_18C-b4;720;18;b4;RJ;RJ 13_18C;-22.90833;RJ 13
2232;RJ 13_18C-b4;720;18;b4;RJ;RJ 13_18C;-22.90833;RJ 13
2233;RJ 13_18C-b4;720;18;b4;RJ;RJ 13_18C;-22.90833;RJ 13
2234;RJ 13_18C-b4;750;18;b4;RJ;RJ 13_18C;-22.90833;RJ 13
2235;RJ 13_18C-b4;780;18;b4;RJ;RJ 13_18C;-22.90833;RJ 13
2236;RJ 13_25C-b4;390;25;b4;RJ;RJ 13_25C;-22.90833;RJ 13
2237;RJ 13_25C-b4;420;25;b4;RJ;RJ 13_25C;-22.90833;RJ 13
2238;RJ 13_25C-b4;480;25;b4;RJ;RJ 13_25C;-22.90833;RJ 13
2239;RJ 13_25C-b4;480;25;b4;RJ;RJ 13_25C;-22.90833;RJ 13
2240;RJ 13_25C-b4;540;25;b4;RJ;RJ 13_25C;-22.90833;RJ 13
2241;RJ 13_25C-b5;420;25;b5;RJ;RJ 13_25C;-22.90833;RJ 13
2242;RJ 13_25C-b5;420;25;b5;RJ;RJ 13_25C;-22.90833;RJ 13
2243;RJ 13_25C-b5;480;25;b5;RJ;RJ 13_25C;-22.90833;RJ 13
2244;RJ 13_25C-b5;510;25;b5;RJ;RJ 13_25C;-22.90833;RJ 13
2245;RJ 13_25C-b5;510;25;b5;RJ;RJ 13_25C;-22.90833;RJ 13
2246;RJ 15_18C-b1;510;18;b1;RJ;RJ 15_18C;-22.90833;RJ 15
2247;RJ 15_18C-b1;510;18;b1;RJ;RJ 15_18C;-22.90833;RJ 15
2248;RJ 15_18C-b1;750;18;b1;RJ;RJ 15_18C;-22.90833;RJ 15
2249;RJ 15_18C-b1;750;18;b1;RJ;RJ 15_18C;-22.90833;RJ 15
2250;RJ 15_18C-b1;960;18;b1;RJ;RJ 15_18C;-22.90833;RJ 15
2251;RJ 15_25C-b1;540;25;b1;RJ;RJ 15_25C;-22.90833;RJ 15
2252;RJ 15_25C-b1;540;25;b1;RJ;RJ 15_25C;-22.90833;RJ 15
2253;RJ 15_25C-b1;600;25;b1;RJ;RJ 15_25C;-22.90833;RJ 15
2254;RJ 15_25C-b1;600;25;b1;RJ;RJ 15_25C;-22.90833;RJ 15
2255;RJ 15_25C-b1;NA;25;b1;RJ;RJ 15_25C;-22.90833;RJ 15
2256;RJ 15_18C-b2;570;18;b2;RJ;RJ 15_18C;-22.90833;RJ 15
2257;RJ 15_18C-b2;600;18;b2;RJ;RJ 15_18C;-22.90833;RJ 15
2258;RJ 15_18C-b2;720;18;b2;RJ;RJ 15_18C;-22.90833;RJ 15
2259;RJ 15_18C-b2;720;18;b2;RJ;RJ 15_18C;-22.90833;RJ 15
2260;RJ 15_18C-b2;720;18;b2;RJ;RJ 15_18C;-22.90833;RJ 15
2261;RJ 15_25C-b2;420;25;b2;RJ;RJ 15_25C;-22.90833;RJ 15
2262;RJ 15_25C-b2;420;25;b2;RJ;RJ 15_25C;-22.90833;RJ 15
2263;RJ 15_25C-b2;420;25;b2;RJ;RJ 15_25C;-22.90833;RJ 15
2264;RJ 15_25C-b2;570;25;b2;RJ;RJ 15_25C;-22.90833;RJ 15
2265;RJ 15_25C-b2;600;25;b2;RJ;RJ 15_25C;-22.90833;RJ 15
2266;RJ 15_25C-b4;360;25;b4;RJ;RJ 15_25C;-22.90833;RJ 15
2267;RJ 15_25C-b4;360;25;b4;RJ;RJ 15_25C;-22.90833;RJ 15
2268;RJ 15_25C-b4;360;25;b4;RJ;RJ 15_25C;-22.90833;RJ 15
2269;RJ 15_25C-b4;NA;25;b4;RJ;RJ 15_25C;-22.90833;RJ 15
2270;RJ 15_25C-b4;NA;25;b4;RJ;RJ 15_25C;-22.90833;RJ 15
2271;RJ 16_18C-b2;690;18;b2;RJ;RJ 16_18C;-22.90833;RJ 16
2272;RJ 16_18C-b2;690;18;b2;RJ;RJ 16_18C;-22.90833;RJ 16
2273;RJ 16_18C-b2;720;18;b2;RJ;RJ 16_18C;-22.90833;RJ 16
2274;RJ 16_18C-b2;810;18;b2;RJ;RJ 16_18C;-22.90833;RJ 16
2275;RJ 16_18C-b2;810;18;b2;RJ;RJ 16_18C;-22.90833;RJ 16
2276;RJ 16_25C-b2;600;25;b2;RJ;RJ 16_25C;-22.90833;RJ 16
2277;RJ 16_25C-b2;600;25;b2;RJ;RJ 16_25C;-22.90833;RJ 16
2278;RJ 16_25C-b2;660;25;b2;RJ;RJ 16_25C;-22.90833;RJ 16
2279;RJ 16_25C-b2;660;25;b2;RJ;RJ 16_25C;-22.90833;RJ 16
2280;RJ 16_25C-b2;660;25;b2;RJ;RJ 16_25C;-22.90833;RJ 16
2281;RJ 16_18C-b4;570;18;b4;RJ;RJ 16_18C;-22.90833;RJ 16
2282;RJ 16_18C-b4;570;18;b4;RJ;RJ 16_18C;-22.90833;RJ 16
2283;RJ 16_18C-b4;570;18;b4;RJ;RJ 16_18C;-22.90833;RJ 16
2284;RJ 16_18C-b4;630;18;b4;RJ;RJ 16_18C;-22.90833;RJ 16
2285;RJ 16_18C-b4;630;18;b4;RJ;RJ 16_18C;-22.90833;RJ 16
2286;RJ 16_25C-b4;390;25;b4;RJ;RJ 16_25C;-22.90833;RJ 16
2287;RJ 16_25C-b4;510;25;b4;RJ;RJ 16_25C;-22.90833;RJ 16
2288;RJ 16_25C-b4;510;25;b4;RJ;RJ 16_25C;-22.90833;RJ 16
2289;RJ 16_25C-b4;510;25;b4;RJ;RJ 16_25C;-22.90833;RJ 16
2290;RJ 16_25C-b4;540;25;b4;RJ;RJ 16_25C;-22.90833;RJ 16
2291;RJ 16_18C-b5;540;18;b5;RJ;RJ 16_18C;-22.90833;RJ 16
2292;RJ 16_18C-b5;600;18;b5;RJ;RJ 16_18C;-22.90833;RJ 16
2293;RJ 16_18C-b5;600;18;b5;RJ;RJ 16_18C;-22.90833;RJ 16
2294;RJ 16_18C-b5;NA;18;b5;RJ;RJ 16_18C;-22.90833;RJ 16
2295;RJ 16_18C-b5;NA;18;b5;RJ;RJ 16_18C;-22.90833;RJ 16
2296;RJ 17_18C-b2;600;18;b2;RJ;RJ 17_18C;-22.90833;RJ 17
2297;RJ 17_18C-b2;630;18;b2;RJ;RJ 17_18C;-22.90833;RJ 17
2298;RJ 17_18C-b2;630;18;b2;RJ;RJ 17_18C;-22.90833;RJ 17
2299;RJ 17_18C-b2;660;18;b2;RJ;RJ 17_18C;-22.90833;RJ 17
2300;RJ 17_18C-b2;720;18;b2;RJ;RJ 17_18C;-22.90833;RJ 17
2301;RJ 17_25C-b2;480;25;b2;RJ;RJ 17_25C;-22.90833;RJ 17
2302;RJ 17_25C-b2;570;25;b2;RJ;RJ 17_25C;-22.90833;RJ 17
2303;RJ 17_25C-b2;570;25;b2;RJ;RJ 17_25C;-22.90833;RJ 17
2304;RJ 17_25C-b2;600;25;b2;RJ;RJ 17_25C;-22.90833;RJ 17
2305;RJ 17_25C-b2;600;25;b2;RJ;RJ 17_25C;-22.90833;RJ 17
2306;RJ 17_18C-b4;510;18;b4;RJ;RJ 17_18C;-22.90833;RJ 17
2307;RJ 17_18C-b4;540;18;b4;RJ;RJ 17_18C;-22.90833;RJ 17
2308;RJ 17_18C-b4;540;18;b4;RJ;RJ 17_18C;-22.90833;RJ 17
2309;RJ 17_18C-b4;540;18;b4;RJ;RJ 17_18C;-22.90833;RJ 17
2310;RJ 17_18C-b4;570;18;b4;RJ;RJ 17_18C;-22.90833;RJ 17
2311;RJ 17_25C-b4;300;25;b4;RJ;RJ 17_25C;-22.90833;RJ 17
2312;RJ 17_25C-b4;390;25;b4;RJ;RJ 17_25C;-22.90833;RJ 17
2313;RJ 17_25C-b4;450;25;b4;RJ;RJ 17_25C;-22.90833;RJ 17
2314;RJ 17_25C-b4;450;25;b4;RJ;RJ 17_25C;-22.90833;RJ 17
2315;RJ 17_25C-b4;480;25;b4;RJ;RJ 17_25C;-22.90833;RJ 17
2316;RJ 17_18C-b5;510;18;b5;RJ;RJ 17_18C;-22.90833;RJ 17
2317;RJ 17_18C-b5;540;18;b5;RJ;RJ 17_18C;-22.90833;RJ 17
2318;RJ 17_18C-b5;540;18;b5;RJ;RJ 17_18C;-22.90833;RJ 17
2319;RJ 17_18C-b5;570;18;b5;RJ;RJ 17_18C;-22.90833;RJ 17
2320;RJ 17_18C-b5;570;18;b5;RJ;RJ 17_18C;-22.90833;RJ 17
2321;RJ 19_18C-b2;570;18;b2;RJ;RJ 19_18C;-22.90833;RJ 19
2322;RJ 19_18C-b2;570;18;b2;RJ;RJ 19_18C;-22.90833;RJ 19
2323;RJ 19_18C-b2;600;18;b2;RJ;RJ 19_18C;-22.90833;RJ 19
2324;RJ 19_18C-b2;600;18;b2;RJ;RJ 19_18C;-22.90833;RJ 19
2325;RJ 19_18C-b2;630;18;b2;RJ;RJ 19_18C;-22.90833;RJ 19
2326;RJ 19_25C-b2;600;25;b2;RJ;RJ 19_25C;-22.90833;RJ 19
2327;RJ 19_25C-b2;600;25;b2;RJ;RJ 19_25C;-22.90833;RJ 19
2328;RJ 19_25C-b2;600;25;b2;RJ;RJ 19_25C;-22.90833;RJ 19
2329;RJ 19_25C-b2;720;25;b2;RJ;RJ 19_25C;-22.90833;RJ 19
2330;RJ 19_25C-b2;720;25;b2;RJ;RJ 19_25C;-22.90833;RJ 19
2331;RJ 19_18C-b4;360;18;b4;RJ;RJ 19_18C;-22.90833;RJ 19
2332;RJ 19_18C-b4;360;18;b4;RJ;RJ 19_18C;-22.90833;RJ 19
2333;RJ 19_18C-b4;420;18;b4;RJ;RJ 19_18C;-22.90833;RJ 19
2334;RJ 19_18C-b4;450;18;b4;RJ;RJ 19_18C;-22.90833;RJ 19
2335;RJ 19_18C-b4;450;18;b4;RJ;RJ 19_18C;-22.90833;RJ 19
2336;RJ 19_18C-b5;390;18;b5;RJ;RJ 19_18C;-22.90833;RJ 19
2337;RJ 19_18C-b5;390;18;b5;RJ;RJ 19_18C;-22.90833;RJ 19
2338;RJ 19_18C-b5;450;18;b5;RJ;RJ 19_18C;-22.90833;RJ 19
2339;RJ 19_18C-b5;450;18;b5;RJ;RJ 19_18C;-22.90833;RJ 19
2340;RJ 19_18C-b5;450;18;b5;RJ;RJ 19_18C;-22.90833;RJ 19
2341;RJ 21_18C-b2;510;18;b2;RJ;RJ 21_18C;-22.90833;RJ 21
2342;RJ 21_18C-b2;510;18;b2;RJ;RJ 21_18C;-22.90833;RJ 21
2343;RJ 21_18C-b2;510;18;b2;RJ;RJ 21_18C;-22.90833;RJ 21
2344;RJ 21_18C-b2;540;18;b2;RJ;RJ 21_18C;-22.90833;RJ 21
2345;RJ 21_18C-b2;570;18;b2;RJ;RJ 21_18C;-22.90833;RJ 21
2346;RJ 21_25C-b2;360;25;b2;RJ;RJ 21_25C;-22.90833;RJ 21
2347;RJ 21_25C-b2;420;25;b2;RJ;RJ 21_25C;-22.90833;RJ 21
2348;RJ 21_25C-b2;540;25;b2;RJ;RJ 21_25C;-22.90833;RJ 21
2349;RJ 21_25C-b2;570;25;b2;RJ;RJ 21_25C;-22.90833;RJ 21
2350;RJ 21_25C-b2;600;25;b2;RJ;RJ 21_25C;-22.90833;RJ 21
2351;RJ 21_18C-b4;480;18;b4;RJ;RJ 21_18C;-22.90833;RJ 21
2352;RJ 21_18C-b4;480;18;b4;RJ;RJ 21_18C;-22.90833;RJ 21
2353;RJ 21_18C-b4;660;18;b4;RJ;RJ 21_18C;-22.90833;RJ 21
2354;RJ 21_18C-b4;780;18;b4;RJ;RJ 21_18C;-22.90833;RJ 21
2355;RJ 21_18C-b4;810;18;b4;RJ;RJ 21_18C;-22.90833;RJ 21
2356;RJ 21_25C-b5;420;25;b5;RJ;RJ 21_25C;-22.90833;RJ 21
2357;RJ 21_25C-b5;450;25;b5;RJ;RJ 21_25C;-22.90833;RJ 21
2358;RJ 21_25C-b5;480;25;b5;RJ;RJ 21_25C;-22.90833;RJ 21
2359;RJ 21_25C-b5;480;25;b5;RJ;RJ 21_25C;-22.90833;RJ 21
2360;RJ 21_25C-b5;NA;25;b5;RJ;RJ 21_25C;-22.90833;RJ 21
2361;RJ 22_18C-b2;540;18;b2;RJ;RJ 22_18C;-22.90833;RJ 22
2362;RJ 22_18C-b2;600;18;b2;RJ;RJ 22_18C;-22.90833;RJ 22
2363;RJ 22_18C-b2;750;18;b2;RJ;RJ 22_18C;-22.90833;RJ 22
2364;RJ 22_18C-b2;870;18;b2;RJ;RJ 22_18C;-22.90833;RJ 22
2365;RJ 22_18C-b2;960;18;b2;RJ;RJ 22_18C;-22.90833;RJ 22
2366;RJ 22_25C-b2;390;25;b2;RJ;RJ 22_25C;-22.90833;RJ 22
2367;RJ 22_25C-b2;390;25;b2;RJ;RJ 22_25C;-22.90833;RJ 22
2368;RJ 22_25C-b2;510;25;b2;RJ;RJ 22_25C;-22.90833;RJ 22
2369;RJ 22_25C-b2;NA;25;b2;RJ;RJ 22_25C;-22.90833;RJ 22
2370;RJ 22_25C-b2;NA;25;b2;RJ;RJ 22_25C;-22.90833;RJ 22
2371;RJ 22_18C-b4;540;18;b4;RJ;RJ 22_18C;-22.90833;RJ 22
2372;RJ 22_18C-b4;600;18;b4;RJ;RJ 22_18C;-22.90833;RJ 22
2373;RJ 22_18C-b4;630;18;b4;RJ;RJ 22_18C;-22.90833;RJ 22
2374;RJ 22_18C-b4;750;18;b4;RJ;RJ 22_18C;-22.90833;RJ 22
2375;RJ 22_18C-b4;750;18;b4;RJ;RJ 22_18C;-22.90833;RJ 22
2376;RJ 22_25C-b5;360;25;b5;RJ;RJ 22_25C;-22.90833;RJ 22
2377;RJ 22_25C-b5;390;25;b5;RJ;RJ 22_25C;-22.90833;RJ 22
2378;RJ 22_25C-b5;390;25;b5;RJ;RJ 22_25C;-22.90833;RJ 22
2379;RJ 22_25C-b5;420;25;b5;RJ;RJ 22_25C;-22.90833;RJ 22
2380;RJ 22_25C-b5;420;25;b5;RJ;RJ 22_25C;-22.90833;RJ 22
2381;RJ 22_18C-b5;630;18;b5;RJ;RJ 22_18C;-22.90833;RJ 22
2382;RJ 22_18C-b5;660;18;b5;RJ;RJ 22_18C;-22.90833;RJ 22
2383;RJ 22_18C-b5;690;18;b5;RJ;RJ 22_18C;-22.90833;RJ 22
2384;RJ 22_18C-b5;750;18;b5;RJ;RJ 22_18C;-22.90833;RJ 22
2385;RJ 22_18C-b5;750;18;b5;RJ;RJ 22_18C;-22.90833;RJ 22
2386;RJ 23_18C-b2;480;18;b2;RJ;RJ 23_18C;-22.90833;RJ 23
2387;RJ 23_18C-b2;510;18;b2;RJ;RJ 23_18C;-22.90833;RJ 23
2388;RJ 23_18C-b2;510;18;b2;RJ;RJ 23_18C;-22.90833;RJ 23
2389;RJ 23_18C-b2;510;18;b2;RJ;RJ 23_18C;-22.90833;RJ 23
2390;RJ 23_18C-b2;540;18;b2;RJ;RJ 23_18C;-22.90833;RJ 23
2391;RJ 23_25C-b2;510;25;b2;RJ;RJ 23_25C;-22.90833;RJ 23
2392;RJ 23_25C-b2;510;25;b2;RJ;RJ 23_25C;-22.90833;RJ 23
2393;RJ 23_25C-b2;540;25;b2;RJ;RJ 23_25C;-22.90833;RJ 23
2394;RJ 23_25C-b2;540;25;b2;RJ;RJ 23_25C;-22.90833;RJ 23
2395;RJ 23_25C-b2;630;25;b2;RJ;RJ 23_25C;-22.90833;RJ 23
2396;RJ 23_18C-b4;480;18;b4;RJ;RJ 23_18C;-22.90833;RJ 23
2397;RJ 23_18C-b4;480;18;b4;RJ;RJ 23_18C;-22.90833;RJ 23
2398;RJ 23_18C-b4;570;18;b4;RJ;RJ 23_18C;-22.90833;RJ 23
2399;RJ 23_18C-b4;660;18;b4;RJ;RJ 23_18C;-22.90833;RJ 23
2400;RJ 23_18C-b4;NA;18;b4;RJ;RJ 23_18C;-22.90833;RJ 23
2401;RJ 23_25C-b5;390;25;b5;RJ;RJ 23_25C;-22.90833;RJ 23
2402;RJ 23_25C-b5;390;25;b5;RJ;RJ 23_25C;-22.90833;RJ 23
2403;RJ 23_25C-b5;450;25;b5;RJ;RJ 23_25C;-22.90833;RJ 23
2404;RJ 23_25C-b5;450;25;b5;RJ;RJ 23_25C;-22.90833;RJ 23
2405;RJ 23_25C-b5;450;25;b5;RJ;RJ 23_25C;-22.90833;RJ 23
2406;RJ 26_18C-b2;540;18;b2;RJ;RJ 26_18C;-22.90833;RJ 26
2407;RJ 26_18C-b2;600;18;b2;RJ;RJ 26_18C;-22.90833;RJ 26
2408;RJ 26_18C-b2;600;18;b2;RJ;RJ 26_18C;-22.90833;RJ 26
2409;RJ 26_18C-b2;600;18;b2;RJ;RJ 26_18C;-22.90833;RJ 26
2410;RJ 26_18C-b2;NA;18;b2;RJ;RJ 26_18C;-22.90833;RJ 26
2411;RJ 26_25C-b2;480;25;b2;RJ;RJ 26_25C;-22.90833;RJ 26
2412;RJ 26_25C-b2;600;25;b2;RJ;RJ 26_25C;-22.90833;RJ 26
2413;RJ 26_25C-b2;600;25;b2;RJ;RJ 26_25C;-22.90833;RJ 26
2414;RJ 26_25C-b2;600;25;b2;RJ;RJ 26_25C;-22.90833;RJ 26
2415;RJ 26_25C-b2;600;25;b2;RJ;RJ 26_25C;-22.90833;RJ 26
2416;RJ 26_18C-b4;480;18;b4;RJ;RJ 26_18C;-22.90833;RJ 26
2417;RJ 26_18C-b4;480;18;b4;RJ;RJ 26_18C;-22.90833;RJ 26
2418;RJ 26_18C-b4;480;18;b4;RJ;RJ 26_18C;-22.90833;RJ 26
2419;RJ 26_18C-b4;480;18;b4;RJ;RJ 26_18C;-22.90833;RJ 26
2420;RJ 26_18C-b4;540;18;b4;RJ;RJ 26_18C;-22.90833;RJ 26
2421;RJ 27_18C-b2;570;18;b2;RJ;RJ 27_18C;-22.90833;RJ 27
2422;RJ 27_18C-b2;570;18;b2;RJ;RJ 27_18C;-22.90833;RJ 27
2423;RJ 27_18C-b2;570;18;b2;RJ;RJ 27_18C;-22.90833;RJ 27
2424;RJ 27_18C-b2;810;18;b2;RJ;RJ 27_18C;-22.90833;RJ 27
2425;RJ 27_18C-b2;810;18;b2;RJ;RJ 27_18C;-22.90833;RJ 27
2426;RJ 27_25C-b2;540;25;b2;RJ;RJ 27_25C;-22.90833;RJ 27
2427;RJ 27_25C-b2;540;25;b2;RJ;RJ 27_25C;-22.90833;RJ 27
2428;RJ 27_25C-b2;600;25;b2;RJ;RJ 27_25C;-22.90833;RJ 27
2429;RJ 27_25C-b2;600;25;b2;RJ;RJ 27_25C;-22.90833;RJ 27
2430;RJ 27_25C-b2;720;25;b2;RJ;RJ 27_25C;-22.90833;RJ 27
2431;RJ 27_18C-b4;600;18;b4;RJ;RJ 27_18C;-22.90833;RJ 27
2432;RJ 27_18C-b4;600;18;b4;RJ;RJ 27_18C;-22.90833;RJ 27
2433;RJ 27_18C-b4;660;18;b4;RJ;RJ 27_18C;-22.90833;RJ 27
2434;RJ 27_18C-b4;720;18;b4;RJ;RJ 27_18C;-22.90833;RJ 27
2435;RJ 27_18C-b4;NA;18;b4;RJ;RJ 27_18C;-22.90833;RJ 27
2436;RJ 27_25C-b5;450;25;b5;RJ;RJ 27_25C;-22.90833;RJ 27
2437;RJ 27_25C-b5;480;25;b5;RJ;RJ 27_25C;-22.90833;RJ 27
2438;RJ 27_25C-b5;540;25;b5;RJ;RJ 27_25C;-22.90833;RJ 27
2439;RJ 27_25C-b5;570;25;b5;RJ;RJ 27_25C;-22.90833;RJ 27
2440;RJ 27_25C-b5;NA;25;b5;RJ;RJ 27_25C;-22.90833;RJ 27
2441;RJ 31_18C-b2;810;18;b2;RJ;RJ 31_18C;-22.90833;RJ 31
2442;RJ 31_18C-b2;810;18;b2;RJ;RJ 31_18C;-22.90833;RJ 31
2443;RJ 31_18C-b2;810;18;b2;RJ;RJ 31_18C;-22.90833;RJ 31
2444;RJ 31_18C-b2;810;18;b2;RJ;RJ 31_18C;-22.90833;RJ 31
2445;RJ 31_18C-b2;810;18;b2;RJ;RJ 31_18C;-22.90833;RJ 31
2446;RJ 31_25C-b2;480;25;b2;RJ;RJ 31_25C;-22.90833;RJ 31
2447;RJ 31_25C-b2;510;25;b2;RJ;RJ 31_25C;-22.90833;RJ 31
2448;RJ 31_25C-b2;510;25;b2;RJ;RJ 31_25C;-22.90833;RJ 31
2449;RJ 31_25C-b2;510;25;b2;RJ;RJ 31_25C;-22.90833;RJ 31
2450;RJ 31_25C-b2;NA;25;b2;RJ;RJ 31_25C;-22.90833;RJ 31
2451;RJ 31_25C-b3;390;25;b3;RJ;RJ 31_25C;-22.90833;RJ 31
2452;RJ 31_25C-b3;390;25;b3;RJ;RJ 31_25C;-22.90833;RJ 31
2453;RJ 31_25C-b3;420;25;b3;RJ;RJ 31_25C;-22.90833;RJ 31
2454;RJ 31_25C-b3;420;25;b3;RJ;RJ 31_25C;-22.90833;RJ 31
2455;RJ 31_25C-b3;420;25;b3;RJ;RJ 31_25C;-22.90833;RJ 31
2456;RJ 31_18C-b3;450;18;b3;RJ;RJ 31_18C;-22.90833;RJ 31
2457;RJ 31_18C-b3;450;18;b3;RJ;RJ 31_18C;-22.90833;RJ 31
2458;RJ 31_18C-b3;450;18;b3;RJ;RJ 31_18C;-22.90833;RJ 31
2459;RJ 31_18C-b3;570;18;b3;RJ;RJ 31_18C;-22.90833;RJ 31
2460;RJ 31_18C-b3;570;18;b3;RJ;RJ 31_18C;-22.90833;RJ 31
2461;RJ 31_25C-b4;360;25;b4;RJ;RJ 31_25C;-22.90833;RJ 31
2462;RJ 31_25C-b4;420;25;b4;RJ;RJ 31_25C;-22.90833;RJ 31
2463;RJ 31_25C-b4;480;25;b4;RJ;RJ 31_25C;-22.90833;RJ 31
2464;RJ 31_25C-b4;480;25;b4;RJ;RJ 31_25C;-22.90833;RJ 31
2465;RJ 31_25C-b4;NA;25;b4;RJ;RJ 31_25C;-22.90833;RJ 31
2466;RJ 32_18C-b2;510;18;b2;RJ;RJ 32_18C;-22.90833;RJ 32
2467;RJ 32_18C-b2;510;18;b2;RJ;RJ 32_18C;-22.90833;RJ 32
2468;RJ 32_18C-b2;660;18;b2;RJ;RJ 32_18C;-22.90833;RJ 32
2469;RJ 32_18C-b2;660;18;b2;RJ;RJ 32_18C;-22.90833;RJ 32
2470;RJ 32_18C-b2;750;18;b2;RJ;RJ 32_18C;-22.90833;RJ 32
2471;RJ 32_18C-b3;510;18;b3;RJ;RJ 32_18C;-22.90833;RJ 32
2472;RJ 32_18C-b3;510;18;b3;RJ;RJ 32_18C;-22.90833;RJ 32
2473;RJ 32_18C-b3;600;18;b3;RJ;RJ 32_18C;-22.90833;RJ 32
2474;RJ 32_18C-b3;600;18;b3;RJ;RJ 32_18C;-22.90833;RJ 32
2475;RJ 32_18C-b3;NA;18;b3;RJ;RJ 32_18C;-22.90833;RJ 32
2476;RJ 32_25C-b3;450;25;b3;RJ;RJ 32_25C;-22.90833;RJ 32
2477;RJ 32_25C-b3;450;25;b3;RJ;RJ 32_25C;-22.90833;RJ 32
2478;RJ 32_25C-b3;510;25;b3;RJ;RJ 32_25C;-22.90833;RJ 32
2479;RJ 32_25C-b3;510;25;b3;RJ;RJ 32_25C;-22.90833;RJ 32
2480;RJ 32_25C-b3;540;25;b3;RJ;RJ 32_25C;-22.90833;RJ 32
2481;RJ 32_25C-b5;450;25;b5;RJ;RJ 32_25C;-22.90833;RJ 32
2482;RJ 32_25C-b5;480;25;b5;RJ;RJ 32_25C;-22.90833;RJ 32
2483;RJ 32_25C-b5;480;25;b5;RJ;RJ 32_25C;-22.90833;RJ 32
2484;RJ 32_25C-b5;480;25;b5;RJ;RJ 32_25C;-22.90833;RJ 32
2485;RJ 32_25C-b5;510;25;b5;RJ;RJ 32_25C;-22.90833;RJ 32
2486;RJ 35_25C-b2;480;25;b2;RJ;RJ 35_25C;-22.90833;RJ 35
2487;RJ 35_25C-b2;480;25;b2;RJ;RJ 35_25C;-22.90833;RJ 35
2488;RJ 35_25C-b2;480;25;b2;RJ;RJ 35_25C;-22.90833;RJ 35
2489;RJ 35_25C-b2;510;25;b2;RJ;RJ 35_25C;-22.90833;RJ 35
2490;RJ 35_25C-b2;510;25;b2;RJ;RJ 35_25C;-22.90833;RJ 35
2491;RJ 35_25C-b3;480;25;b3;RJ;RJ 35_25C;-22.90833;RJ 35
2492;RJ 35_25C-b3;480;25;b3;RJ;RJ 35_25C;-22.90833;RJ 35
2493;RJ 35_25C-b3;510;25;b3;RJ;RJ 35_25C;-22.90833;RJ 35
2494;RJ 35_25C-b3;510;25;b3;RJ;RJ 35_25C;-22.90833;RJ 35
2495;RJ 35_25C-b3;510;25;b3;RJ;RJ 35_25C;-22.90833;RJ 35
2496;RJ 35_18C-b3;450;18;b3;RJ;RJ 35_18C;-22.90833;RJ 35
2497;RJ 35_18C-b3;750;18;b3;RJ;RJ 35_18C;-22.90833;RJ 35
2498;RJ 35_18C-b3;750;18;b3;RJ;RJ 35_18C;-22.90833;RJ 35
2499;RJ 35_18C-b3;840;18;b3;RJ;RJ 35_18C;-22.90833;RJ 35
2500;RJ 35_18C-b3;840;18;b3;RJ;RJ 35_18C;-22.90833;RJ 35
2501;RJ 35_18C-b4;480;18;b4;RJ;RJ 35_18C;-22.90833;RJ 35
2502;RJ 35_18C-b4;510;18;b4;RJ;RJ 35_18C;-22.90833;RJ 35
2503;RJ 35_18C-b4;630;18;b4;RJ;RJ 35_18C;-22.90833;RJ 35
2504;RJ 35_18C-b4;720;18;b4;RJ;RJ 35_18C;-22.90833;RJ 35
2505;RJ 35_18C-b4;720;18;b4;RJ;RJ 35_18C;-22.90833;RJ 35
2506;RJ 35_25C-b4;450;25;b4;RJ;RJ 35_25C;-22.90833;RJ 35
2507;RJ 35_25C-b4;480;25;b4;RJ;RJ 35_25C;-22.90833;RJ 35
2508;RJ 35_25C-b4;510;25;b4;RJ;RJ 35_25C;-22.90833;RJ 35
2509;RJ 35_25C-b4;NA;25;b4;RJ;RJ 35_25C;-22.90833;RJ 35
2510;RJ 35_25C-b4;NA;25;b4;RJ;RJ 35_25C;-22.90833;RJ 35
2511;RJ 35_25C-b5;360;25;b5;RJ;RJ 35_25C;-22.90833;RJ 35
2512;RJ 35_25C-b5;360;25;b5;RJ;RJ 35_25C;-22.90833;RJ 35
2513;RJ 35_25C-b5;480;25;b5;RJ;RJ 35_25C;-22.90833;RJ 35
2514;RJ 35_25C-b5;720;25;b5;RJ;RJ 35_25C;-22.90833;RJ 35
2515;RJ 35_25C-b5;720;25;b5;RJ;RJ 35_25C;-22.90833;RJ 35
2516;RJ 38_18C-b1;690;18;b1;RJ;RJ 38_18C;-22.90833;RJ 38
2517;RJ 38_18C-b1;780;18;b1;RJ;RJ 38_18C;-22.90833;RJ 38
2518;RJ 38_18C-b1;810;18;b1;RJ;RJ 38_18C;-22.90833;RJ 38
2519;RJ 38_18C-b1;900;18;b1;RJ;RJ 38_18C;-22.90833;RJ 38
2520;RJ 38_18C-b1;930;18;b1;RJ;RJ 38_18C;-22.90833;RJ 38
2521;RJ 38_25C-b1;330;25;b1;RJ;RJ 38_25C;-22.90833;RJ 38
2522;RJ 38_25C-b1;450;25;b1;RJ;RJ 38_25C;-22.90833;RJ 38
2523;RJ 38_25C-b1;450;25;b1;RJ;RJ 38_25C;-22.90833;RJ 38
2524;RJ 38_25C-b1;450;25;b1;RJ;RJ 38_25C;-22.90833;RJ 38
2525;RJ 38_25C-b1;450;25;b1;RJ;RJ 38_25C;-22.90833;RJ 38
2526;RJ 38_18C-b2;690;18;b2;RJ;RJ 38_18C;-22.90833;RJ 38
